episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
94,321572,632.8304,-401.2525,3363,1,1,0,0,0.2852,1.846,goal,991.8,0.072472,0.440307,-0.862539,0.878361,3.12331,1.420246,0.192961,5.940187,0.478502,0.464574,-0.619235,1.0,,,,,,,,,,,,,0,gru
95,324815,-542.2659,-394.8429,3243,0,0,1,0,2.2597,1.76,collision,1001.2,0.079091,0.45033,-0.872775,0.896509,2.852782,1.439901,0.084583,5.87487,0.452704,0.45656,-0.960429,1.0,,,,,,,,,,,,,0,gru
96,327733,-526.9563,-393.3465,2918,0,0,1,0,2.572,1.759,collision,1010.7,0.091336,0.445486,-0.875052,0.888721,2.844913,1.446408,0.042809,5.92122,0.443475,0.4635,-1.0,1.0,-0.029571,2.145351,2.203268,0.009944,1.653395,0.150038,0.748441,0.0005,,,,,0,gru
97,331733,-550.1391,-423.1017,4000,0,0,0,1,1.829,1.809,max_steps,1022.3,0.055084,0.440964,-0.88455,0.883653,2.963594,1.442989,0.0827,5.962128,0.461262,0.449175,-0.695559,1.001784,,,,,,,,,,,,,0,gru
98,334187,-558.4258,-432.6649,2454,0,0,1,0,3.2116,1.751,collision,1030.0,0.098654,0.439103,-0.855237,0.881443,2.764374,1.427032,0.081904,5.864296,0.402585,0.488855,-1.0,1.0,,,,,,,,,,,,,0,gru
99,338187,-181.8401,-398.7561,4000,0,0,0,1,0.9499,1.832,max_steps,1042.0,0.062845,0.441269,-0.886235,0.881862,3.097057,1.465639,0.093345,5.945824,0.460189,0.46516,-0.761769,1.00431,,,,,,,,,,,,,0,gru
100,342187,-348.5507,-371.3952,4000,0,0,0,1,1.1887,1.823,max_steps,1055.8,0.04877,0.440925,-0.869707,0.887,3.04093,1.446784,0.076894,5.940094,0.459712,0.44963,-0.745306,1.0,0.03666,0.737763,2.213519,0.009941,0.65195,0.325849,0.529606,0.0005,,,,,0,gru
101,346187,121.7611,-299.4445,4000,0,0,0,1,0.4451,1.83,max_steps,1067.6,0.055601,0.443743,-0.88946,0.888845,3.077157,1.456368,0.070015,5.929534,0.454197,0.454833,-0.890794,1.006743,,,,,,,,,,,,,0,gru
102,350187,-362.3075,-283.1967,4000,0,0,0,1,1.2275,1.798,max_steps,1079.2,0.046293,0.446656,-0.861411,0.885372,3.035238,1.492201,0.026758,5.953204,0.467465,0.444548,-0.695567,1.0,,,,,,,,,,,,,0,gru
103,354166,-380.4511,-269.6345,3979,0,0,1,0,1.1505,1.822,collision,1090.6,0.039651,0.441843,-0.889876,0.881975,3.028004,1.43464,0.071603,5.93531,0.460812,0.446666,-0.681901,1.0,,,,,,,,,,,,,0,gru
104,358166,-234.4401,-356.3616,4000,0,0,0,1,1.0251,1.821,max_steps,1104.2,0.059436,0.441574,-0.879489,0.880793,3.01163,1.442802,0.085621,5.988826,0.456979,0.450341,-0.774043,1.0,0.025491,0.889206,2.212319,0.009939,0.684503,0.297119,0.501447,0.0005,,,,,0,gru
105,361798,-578.7749,-360.0125,3632,0,0,1,0,2.0335,1.807,collision,1114.7,0.063586,0.438381,-0.873951,0.879292,2.974453,1.431599,0.089382,5.897928,0.461219,0.450761,-0.823612,1.0,,,,,,,,,,,,,0,gru
106,365141,659.0212,-241.4147,3343,1,1,0,0,0.2918,1.843,goal,1124.2,0.062629,0.441566,-0.885847,0.883068,3.142597,1.43913,0.083814,5.931746,0.480966,0.46229,-0.605939,1.0,,,,,,,,,,,,,0,gru
107,367543,-509.8769,-237.3885,2402,0,0,1,0,3.1519,1.761,collision,1131.2,0.073896,0.434193,-0.883969,0.871608,2.813411,1.456473,0.075788,5.850008,0.423523,0.475895,-1.0,1.0,,,,,,,,,,,,,0,gru
108,371543,-489.4714,-230.493,4000,0,0,0,1,1.7957,1.833,max_steps,1155.4,0.039207,0.44064,-0.881062,0.88214,3.041584,1.435123,0.104109,5.912709,0.454162,0.474701,-0.993031,1.009529,-0.031336,1.800212,2.211374,0.009936,1.345024,0.177455,0.452415,0.0005,,,,,0,gru
109,375520,-529.6514,-265.2742,3977,0,0,1,0,1.3596,1.819,collision,1173.1,0.050786,0.436286,-0.883394,0.881051,2.982985,1.439601,0.047913,5.883897,0.460571,0.446121,-0.750802,1.0,,,,,,,,,,,,,0,gru
110,379520,-525.9911,-283.0182,4000,0,0,0,1,1.6934,1.793,max_steps,1184.7,0.053464,0.444563,-0.886481,0.887135,2.938201,1.444638,0.117263,5.93891,0.466826,0.452713,-0.668276,1.0,,,,,,,,,,,,,0,gru
111,383520,-516.0522,-346.7996,4000,0,0,0,1,1.6173,1.81,max_steps,1195.8,0.051224,0.441117,-0.877151,0.884241,2.99492,1.450774,0.067782,5.911752,0.470486,0.453777,-0.649721,1.005436,,,,,,,,,,,,,0,gru
112,387274,-605.9079,-371.1596,3754,0,0,1,0,2.0064,1.79,collision,1208.6,0.052315,0.443312,-0.865299,0.885108,2.882553,1.431158,0.097275,5.900868,0.461864,0.446314,-0.65201,1.0,0.036275,0.613126,2.216907,0.009934,0.372726,0.211391,0.341373,0.0005,,,,,0,gru
113,391112,-381.1099,-371.2255,3838,0,0,1,0,1.1454,1.832,collision,1219.7,0.025292,0.44351,-0.865687,0.892331,3.034979,1.43064,0.054154,5.92385,0.444161,0.466197,-1.0,1.0,,,,,,,,,,,,,0,gru
114,394312,-543.0206,-402.0835,3200,0,0,1,0,2.5597,1.805,collision,1228.9,0.012368,0.446045,-0.870551,0.881517,2.975807,1.440989,0.081617,5.894911,0.443426,0.462843,-1.0,1.003033,,,,,,,,,,,,,0,gru
115,398312,-526.085,-396.8145,4000,0,0,0,1,1.7926,1.79,max_steps,1240.1,0.031967,0.445628,-0.870813,0.885453,2.930716,1.454621,0.047811,5.922731,0.479121,0.442844,-0.56261,1.004436,,,,,,,,,,,,,0,gru
116,402134,-192.9037,-482.007,3822,0,0,1,0,0.7142,1.832,collision,1252.9,0.037264,0.449007,-0.87065,0.870347,3.068944,1.429375,0.052199,5.954288,0.442053,0.465802,-0.999966,1.0,0.037437,0.933109,2.219888,0.009932,0.689871,0.112255,0.436928,0.0005,,,,,0,gru
117,406134,-507.1979,-481.7391,4000,0,0,0,1,1.8942,1.831,max_steps,1264.5,0.02116,0.445192,-0.884159,0.885815,3.060945,1.430595,0.090869,5.936841,0.450723,0.472174,-1.0,1.0,,,,,,,,,,,,,0,gru
118,408568,-508.2905,-483.621,2434,0,0,1,0,3.1748,1.727,collision,1271.2,0.039898,0.445668,-0.870801,0.880325,2.755956,1.45429,0.080614,5.914736,0.431227,0.466377,-0.954641,1.0,,,,,,,,,,,,,0,gru
119,412342,-2.6164,-430.9175,3774,0,0,1,0,0.4974,1.836,collision,1282.2,0.031267,0.444439,-0.87886,0.873131,3.121499,1.457544,0.102187,5.976837,0.465536,0.440126,-0.761126,1.0,,,,,,,,,,,,,0,gru
120,416043,-31.624,-381.4808,3701,0,0,1,0,0.5638,1.819,collision,1294.5,0.024253,0.443205,-0.869084,0.888051,3.066211,1.474272,0.028965,5.948314,0.472365,0.432157,-0.720968,1.0,0.032601,1.356613,2.215715,0.009929,1.141276,0.290631,0.823069,0.0005,,,,,0,gru
121,419356,649.9307,-264.8825,3313,1,1,0,0,0.2885,1.833,goal,1304.2,0.049044,0.440717,-0.879213,0.882217,3.043684,1.449015,0.086546,5.899809,0.483175,0.459748,-0.52893,1.0,,,,,,,,,,,,,0,gru
122,423234,-218.1243,-226.1042,3878,0,0,1,0,0.9001,1.803,collision,1315.8,0.039033,0.441766,-0.881814,0.890318,2.979025,1.477084,0.087038,5.947522,0.467567,0.438838,-0.696266,1.0,,,,,,,,,,,,,0,gru
123,426685,557.3944,-132.2537,3451,1,1,0,0,0.2621,1.823,goal,1326.0,0.040968,0.447217,-0.879068,0.882957,3.047401,1.457535,0.102936,5.91573,0.475815,0.462255,-0.596491,1.0,,,,,,,,,,,,,0,gru
124,430642,-443.3663,-122.2883,3957,0,0,1,0,1.2425,1.817,collision,1339.8,0.035827,0.444454,-0.875043,0.864192,2.994106,1.434297,0.098176,5.852188,0.463241,0.444211,-0.648327,1.0,-0.034952,2.674396,2.220123,0.009927,2.055766,0.156451,0.44996,0.0005,,,,,0,gru
125,434642,-25.8508,-72.2649,4000,0,0,0,1,0.7026,1.814,max_steps,1351.9,0.052575,0.442268,-0.875462,0.88881,3.034054,1.463162,0.077353,5.928303,0.455139,0.450816,-0.818816,1.000483,,,,,,,,,,,,,0,gru
126,437909,615.5962,8.5851,3267,1,1,0,0,0.2747,1.835,goal,1361.6,0.037364,0.449665,-0.868784,0.875403,3.123638,1.46033,0.131789,5.966136,0.490707,0.450357,-0.408819,1.0,,,,,,,,,,,,,0,gru
127,440324,-577.7153,1.5334,2415,0,0,1,0,3.3715,1.705,collision,1368.5,0.088718,0.437209,-0.864971,0.881386,2.621436,1.408222,0.014072,5.833868,0.396553,0.494982,-1.0,1.047168,,,,,,,,,,,,,0,gru
128,444252,-367.3281,15.6296,3928,0,0,1,0,1.138,1.83,collision,1382.1,0.036806,0.443563,-0.894535,0.882545,3.077295,1.446441,0.078219,5.950656,0.466045,0.44302,-0.605928,1.006832,-0.026352,1.812344,2.215697,0.009924,1.379597,0.097486,0.312173,0.0005,,,,,0,gru
129,447338,-563.7426,-40.483,3086,0,0,1,0,2.7217,1.662,collision,1391.4,0.06887,0.444506,-0.894124,0.888685,2.516913,1.418698,0.01498,5.939679,0.449153,0.458436,-0.95239,1.003723,,,,,,,,,,,,,0,gru
130,451251,-270.4359,-64.3642,3913,0,0,1,0,0.9445,1.805,collision,1403.1,0.026016,0.447136,-0.87632,0.889178,2.988226,1.445099,0.126438,5.934639,0.474328,0.432763,-0.678707,1.000641,,,,,,,,,,,,,0,gru
131,455192,-111.9071,-140.548,3941,0,0,1,0,0.4549,1.821,collision,1414.9,0.044059,0.445654,-0.868397,0.874513,3.05776,1.461858,0.084266,5.941126,0.44196,0.469165,-1.0,1.0,,,,,,,,,,,,,0,gru
132,459192,-502.6522,-169.0008,4000,0,0,0,1,1.6186,1.752,max_steps,1428.8,0.040781,0.447767,-0.884793,0.879999,2.835507,1.455162,0.025076,5.871507,0.478285,0.448513,-0.560246,1.000665,0.035569,0.925589,2.210918,0.009922,0.65892,0.271991,0.446789,0.0005,,,,,0,gru
133,462632,703.4192,-154.3983,3440,1,1,0,0,0.2994,1.829,goal,1439.1,0.029286,0.440332,-0.883834,0.869762,3.078543,1.473588,0.107111,5.932046,0.477585,0.45623,-0.856725,1.0,,,,,,,,,,,,,0,gru
134,465932,620.8712,-47.9745,3300,1,1,0,0,0.2718,1.812,goal,1448.6,0.017455,0.447333,-0.882594,0.876916,3.076668,1.472588,0.052543,5.920835,0.482532,0.452886,-0.688947,1.0,,,,,,,,,,,,,0,gru
135,469789,-67.8045,-52.1699,3857,0,0,1,0,0.4515,1.814,collision,1459.4,0.039105,0.440015,-0.885065,0.877045,3.048968,1.476871,0.062837,5.952387,0.446633,0.46291,-1.0,1.0,,,,,,,,,,,,,0,gru
136,473119,621.1635,-51.6132,3330,1,1,0,0,0.2805,1.828,goal,1470.9,0.032981,0.44419,-0.881805,0.885476,3.072197,1.456795,0.116569,5.901064,0.486335,0.456583,-0.548848,1.008129,-0.036385,4.349104,2.21713,0.00992,3.36018,0.269054,0.609401,0.0005,,,,,0,gru
137,476888,-150.1602,-8.8577,3769,0,0,1,0,0.7604,1.83,collision,1482.0,0.020959,0.449054,-0.880314,0.879597,3.110829,1.469288,0.094015,5.870507,0.473336,0.434526,-0.444899,1.0,,,,,,,,,,,,,0,gru
138,480701,54.2677,33.3019,3813,0,0,1,0,0.3025,1.846,collision,1492.9,0.034375,0.446205,-0.886067,0.868891,3.16954,1.459088,0.080405,5.922815,0.459296,0.451265,-0.744505,1.0,,,,,,,,,,,,,0,gru
139,483985,619.7097,151.6471,3284,1,1,0,0,0.2747,1.837,goal,1502.3,0.030595,0.44213,-0.891014,0.883345,3.082828,1.458194,0.118624,5.929401,0.488677,0.453008,-0.523332,1.007768,,,,,,,,,,,,,0,gru
140,487541,-578.9,120.8007,3556,0,0,1,0,2.0344,1.743,collision,1514.0,0.089663,0.441334,-0.859833,0.892238,2.844416,1.481091,0.095574,5.944381,0.451241,0.458049,-1.0,1.0,-0.025915,2.166765,2.218036,0.009917,1.496567,0.156913,0.489775,0.0005,,,,,0,gru
141,491541,-502.6668,81.7248,4000,0,0,0,1,1.7592,1.773,max_steps,1525.7,0.018749,0.452923,-0.879356,0.888197,2.914377,1.459431,0.050506,5.873934,0.485178,0.438205,-0.487604,1.001235,,,,,,,,,,,,,0,gru
142,495469,-425.5515,89.4348,3928,0,0,1,0,1.206,1.804,collision,1537.6,0.04367,0.445304,-0.879987,0.877218,3.021051,1.480735,0.08185,5.940542,0.462272,0.442763,-0.720339,1.0,,,,,,,,,,,,,0,gru
143,499469,-478.2337,-28.7304,4000,0,0,0,1,1.6543,1.799,max_steps,1549.2,0.015712,0.445666,-0.877008,0.871506,2.939175,1.441559,0.052674,5.93959,0.449223,0.467995,-1.0,1.0,,,,,,,,,,,,,0,gru
144,503161,-26.9454,-93.5121,3692,0,0,1,0,0.4652,1.835,collision,1561.8,0.010823,0.439815,-0.890034,0.868101,3.069747,1.45376,0.073238,5.902673,0.48276,0.423053,-0.548526,1.0,0.030211,0.833656,2.231555,0.009915,0.578359,0.197762,0.53793,0.0005,,,,,0,gru
145,505669,-548.7797,-141.6096,2508,0,0,1,0,3.2487,1.662,collision,1568.9,0.075453,0.449865,-0.894009,0.884357,2.549283,1.43538,0.04859,5.870492,0.417654,0.478996,-1.0,1.000561,,,,,,,,,,,,,0,gru
146,508231,-532.2237,-256.9483,2562,0,0,1,0,3.0565,1.703,collision,1576.4,0.073012,0.445057,-0.871636,0.882357,2.62738,1.428904,0.040607,5.952244,0.424025,0.474643,-1.0,1.0,,,,,,,,,,,,,0,gru
147,511991,-247.1438,-266.6467,3760,0,0,1,0,0.984,1.814,collision,1586.8,0.006088,0.448123,-0.874144,0.894893,3.060924,1.472086,0.091948,5.956111,0.481602,0.425567,-0.370531,1.0,,,,,,,,,,,,,0,gru
148,515852,-192.0646,-291.2799,3861,0,0,1,0,0.7816,1.813,collision,1599.3,0.012675,0.45051,-0.859037,0.886083,3.069561,1.478462,0.101934,5.96925,0.478295,0.429483,-0.475345,1.008195,0.037324,1.098527,2.222134,0.009912,0.821494,0.213415,0.412284,0.0005,,,,,0,gru
149,519564,10.0452,-352.2464,3712,0,0,1,0,0.3879,1.823,collision,1610.0,0.009354,0.447388,-0.877293,0.871441,3.068825,1.462605,0.049374,5.897946,0.45351,0.45395,-0.999999,1.0,,,,,,,,,,,,,0,gru
150,523334,-68.5964,-301.216,3770,0,0,1,0,0.5906,1.817,collision,1620.8,0.007849,0.45584,-0.871598,0.866528,3.066062,1.470119,0.105496,5.953041,0.451606,0.456231,-1.0,1.0,,,,,,,,,,,,,0,gru
151,527334,-536.5079,-304.6001,4000,0,0,0,1,1.8708,1.746,max_steps,1632.1,0.050084,0.453221,-0.881067,0.890579,2.795718,1.440936,0.050243,5.923191,0.47226,0.449401,-0.691795,1.006421,,,,,,,,,,,,,0,gru
152,530587,656.4912,-196.3959,3253,1,1,0,0,0.2869,1.838,goal,1642.8,0.010416,0.45033,-0.878396,0.884768,3.132717,1.444466,0.080786,5.910635,0.496379,0.435759,-0.225331,1.0,-0.027362,2.04804,2.223655,0.00991,1.513616,0.148533,0.399945,0.0005,,,,,0,gru
153,534048,592.0246,-89.37,3461,1,1,0,0,0.2758,1.822,goal,1652.8,0.029932,0.450681,-0.872069,0.884717,3.064287,1.453727,0.059605,5.884456,0.487932,0.449544,-0.5392,1.011668,,,,,,,,,,,,,0,gru
154,538005,-294.4115,-116.1167,3957,0,0,1,0,1.0463,1.803,collision,1664.0,0.028,0.448574,-0.887662,0.890814,2.984456,1.451946,0.091555,5.960243,0.466332,0.442377,-0.529613,1.00883,,,,,,,,,,,,,0,gru
155,541900,-282.2966,-89.4683,3895,0,0,1,0,0.9979,1.816,collision,1675.1,0.0268,0.450012,-0.897777,0.884286,3.046293,1.441302,0.055972,5.870951,0.466709,0.442324,-0.515047,1.0,,,,,,,,,,,,,0,gru
156,545332,417.311,5.4851,3432,1,1,0,0,0.2203,1.805,goal,1686.7,0.027109,0.452678,-0.873893,0.880157,3.045375,1.474736,0.035326,5.920577,0.476499,0.459064,-0.71352,1.0,-0.034427,2.86563,2.231222,0.009908,1.940499,0.169953,0.36653,0.0005,,,,,0,gru
157,548753,679.6109,98.1606,3421,1,1,0,0,0.2975,1.826,goal,1698.4,-0.002593,0.451124,-0.88676,0.884935,3.124431,1.475544,0.022331,5.957061,0.497079,0.440371,-0.379916,1.003948,,,,,,,,,,,,,0,gru
158,552116,582.1647,175.5835,3363,1,1,0,0,0.2615,1.813,goal,1710.5,0.015527,0.458989,-0.887247,0.888202,3.088408,1.459926,0.059502,5.952275,0.48981,0.445139,-0.489788,1.0,,,,,,,,,,,,,0,gru
159,556116,-522.608,122.3182,4000,0,0,0,1,1.6666,1.767,max_steps,1725.8,0.072137,0.449156,-0.887079,0.877866,2.898724,1.468152,0.061357,5.9503,0.472262,0.452279,-0.798433,1.003921,,,,,,,,,,,,,0,gru
160,559234,-558.7403,73.3038,3118,0,0,1,0,2.5074,1.709,collision,1739.5,0.103511,0.446617,-0.875332,0.886114,2.733068,1.466699,0.048638,5.862012,0.439352,0.466322,-1.0,1.0,-0.035991,2.86025,2.224196,0.009905,2.102484,0.145716,0.347188,0.0005,,,,,0,gru
161,562964,-46.4183,122.3128,3730,0,0,1,0,0.5299,1.83,collision,1753.8,0.0068,0.456758,-0.885714,0.881903,3.176685,1.468571,0.037666,5.962884,0.476978,0.430022,-0.411528,1.0,,,,,,,,,,,,,0,gru
162,566454,670.6019,123.7238,3490,1,1,0,0,0.2916,1.818,goal,1766.1,-0.005444,0.459394,-0.880814,0.888768,3.128957,1.461258,0.088073,5.883635,0.50004,0.427743,-0.345224,1.0,,,,,,,,,,,,,0,gru
163,569548,-542.5128,10.2701,3094,0,0,1,0,2.4714,1.734,collision,1775.2,0.076253,0.453838,-0.880182,0.883123,2.801525,1.462811,0.035453,5.914397,0.448698,0.458663,-1.0,1.0,,,,,,,,,,,,,0,gru
164,573340,-62.6266,33.4486,3792,0,0,1,0,0.4928,1.819,collision,1788.7,-0.00551,0.460444,-0.891446,0.885215,3.135699,1.474141,0.065688,5.943469,0.480617,0.426482,-0.32047,1.0,-0.028593,2.406835,2.225824,0.009903,1.713996,0.150243,0.442519,0.0005,,,,,0,gru
165,576609,-556.3351,6.0447,3269,0,0,1,0,2.3114,1.734,collision,1803.0,0.086517,0.454863,-0.882748,0.888937,2.822993,1.469382,0.055938,5.95402,0.449493,0.459257,-1.0,1.0,,,,,,,,,,,,,0,gru
166,580389,-87.8805,-44.4744,3780,0,0,1,0,0.5188,1.826,collision,1820.6,-0.007574,0.456388,-0.88984,0.892598,3.134173,1.471833,0.072448,5.929973,0.484595,0.421103,-0.311521,1.0,,,,,,,,,,,,,0,gru
167,584152,91.0358,-103.3319,3763,0,0,1,0,0.3086,1.814,collision,1837.2,0.002221,0.450068,-0.888746,0.898432,3.092449,1.497093,0.072137,5.983784,0.46286,0.44428,-1.0,1.0,,,,,,,,,,,,,0,gru
168,587550,708.3738,-90.711,3398,1,1,0,0,0.3,1.822,goal,1853.9,-0.007125,0.461797,-0.887629,0.886935,3.103987,1.448018,0.075551,5.952932,0.501504,0.43124,-0.309667,1.0,-0.029636,2.453996,2.233183,0.0099,1.646891,0.157727,0.378828,0.0005,,,,,0,gru
169,591240,83.2165,-30.1286,3690,0,0,1,0,0.3116,1.83,collision,1870.7,-0.002662,0.449625,-0.889917,0.876993,3.129159,1.470472,0.069591,5.904263,0.462963,0.443807,-1.0,1.0,,,,,,,,,,,,,0,gru
170,595044,-213.8453,4.3609,3804,0,0,1,0,0.8356,1.824,collision,1888.4,0.005312,0.451516,-0.883257,0.879215,3.119422,1.472988,0.043408,5.979383,0.478893,0.428623,-0.408782,1.0,,,,,,,,,,,,,0,gru
171,598359,593.2452,68.3273,3315,1,1,0,0,0.2589,1.825,goal,1903.5,0.008526,0.458301,-0.885168,0.88524,3.142936,1.470278,0.087829,5.964694,0.496106,0.442008,-0.375065,1.0,,,,,,,,,,,,,0,gru
172,601484,-556.2239,-54.3553,3125,0,0,1,0,2.5085,1.727,collision,1919.6,0.091441,0.460443,-0.865255,0.886006,2.829432,1.471445,0.022288,5.941107,0.442804,0.463077,-0.999996,1.010359,-0.027552,2.204533,2.227362,0.009898,1.549926,0.178052,0.525433,0.0005,,,,,0,gru
173,604489,-539.671,-54.0711,3005,0,0,1,0,2.3808,1.756,collision,1933.6,0.09218,0.446589,-0.884704,0.882564,2.879049,1.475109,0.023664,5.919405,0.436209,0.465103,-1.0,1.0,,,,,,,,,,,,,0,gru
174,607725,-548.5584,-102.6643,3236,0,0,1,0,2.3069,1.761,collision,1948.4,0.087257,0.452211,-0.876144,0.883459,2.90728,1.470217,0.088885,5.970192,0.45143,0.458745,-0.999999,1.0,,,,,,,,,,,,,0,gru
175,611340,-576.2276,-104.6535,3615,0,0,1,0,1.9199,1.786,collision,1965.7,0.078427,0.450213,-0.885347,0.89778,2.988172,1.470564,0.057267,5.934976,0.456357,0.455975,-0.998145,1.0,,,,,,,,,,,,,0,gru
176,613909,-656.2673,-161.4922,2569,0,0,1,0,3.4487,1.735,collision,1979.3,0.118037,0.44878,-0.853293,0.882159,2.81932,1.456418,0.060808,5.880584,0.376181,0.510734,-1.0,1.192669,0.041141,0.839513,2.225495,0.009896,0.590743,0.294927,0.527011,0.0005,,,,,0,gru
177,617685,3.74,-170.2218,3776,0,0,1,0,0.5114,1.835,collision,1996.5,0.024827,0.453606,-0.884979,0.880733,3.14549,1.465745,0.02277,5.941748,0.464852,0.442139,-0.733538,1.0,,,,,,,,,,,,,0,gru
178,621347,-99.3702,-250.9962,3662,0,0,1,0,0.6418,1.835,collision,2013.4,0.00269,0.455252,-0.882626,0.887361,3.171751,1.461726,0.045939,5.917972,0.480049,0.425036,-0.395922,1.0,,,,,,,,,,,,,0,gru
179,624761,-559.4954,-315.2674,3414,0,0,1,0,2.2054,1.771,collision,2028.6,0.068572,0.449922,-0.890912,0.892645,2.926808,1.475161,0.067346,5.94427,0.457456,0.453547,-0.95024,1.0,,,,,,,,,,,,,0,gru
180,628499,-98.6983,-303.7527,3738,0,0,1,0,0.6379,1.829,collision,2047.9,0.014006,0.455066,-0.890779,0.877959,3.166727,1.466512,0.070657,5.935143,0.475358,0.431354,-0.51744,1.0,0.041478,1.155775,2.236461,0.009893,0.742739,0.165133,0.491075,0.0005,,,,,0,gru
181,632438,-503.4083,-413.418,3939,0,0,1,0,1.3912,1.819,collision,2066.3,0.005037,0.451133,-0.881252,0.885115,3.132829,1.487565,0.06241,5.954607,0.449159,0.462846,-1.0,1.0,,,,,,,,,,,,,0,gru
182,636195,-37.0696,-361.5026,3757,0,0,1,0,0.5207,1.825,collision,2083.9,0.002,0.45301,-0.878904,0.891014,3.141312,1.482461,0.029848,5.980587,0.454813,0.452762,-1.0,1.0,,,,,,,,,,,,,0,gru
183,640195,-516.4414,-359.1796,4000,0,0,0,1,1.7582,1.78,max_steps,2103.9,0.011335,0.461141,-0.886576,0.888,3.011281,1.484545,0.039109,5.945859,0.478588,0.434458,-0.516395,1.0,,,,,,,,,,,,,0,gru
184,643856,-85.5812,-312.8819,3661,0,0,1,0,0.6709,1.828,collision,2124.0,-0.006593,0.453371,-0.892156,0.882134,3.143798,1.474198,0.030267,5.94294,0.45554,0.450848,-1.0,1.0,0.034215,1.102419,2.241225,0.009891,0.803877,0.18001,0.450479,0.0005,,,,,0,gru
185,647615,-3.2361,-255.5828,3759,0,0,1,0,0.5157,1.839,collision,2142.2,-0.011986,0.453456,-0.885709,0.88465,3.209006,1.497204,0.030656,5.941411,0.461667,0.44713,-1.0,1.00435,,,,,,,,,,,,,0,gru
186,651615,-419.1078,-231.8668,4000,0,0,0,1,1.3579,1.792,max_steps,2162.0,0.02423,0.457082,-0.881015,0.880272,3.063337,1.503724,0.084191,5.964725,0.44461,0.467999,-1.0,1.0,,,,,,,,,,,,,0,gru
187,655439,-69.2395,-239.1648,3824,0,0,1,0,0.5395,1.813,collision,2180.4,0.001678,0.459787,-0.878178,0.887307,3.109878,1.467883,0.095367,5.953015,0.484265,0.422324,-0.504808,1.007625,,,,,,,,,,,,,0,gru
